"organization_identifier","organization_formal_name","activity_identifier","activity_start_date","activity_start_time_time","activity_start_time_time_zone_code","monitoring_location_identifier","result_identifier","data_logger_line","result_detection_condition_text","characteristic_name","result_sample_fraction_text","result_measure_value","result_measure_measure_unit_code","result_status_identifier","result_value_type_name","result_analytical_method_method_identifier","result_analytical_method_method_identifier_context","result_analytical_method_method_name","result_analytical_method_method_qualifier_type_name","method_description_text","analysis_start_time_time","analysis_start_time_time_zone_code","result_detection_quantitation_limit_url","provider_name","project","trib_mainstem","river_mile","monitoring_location_name","monitoring_location_type_name","monitoring_location_description_text","huc_eight_digit_code","latitude_measure","longitude_measure","horizontal_collection_method_name","horizontal_coordinate_reference_system_datum_name","country_code","state_code","county_code","tributary_name","site_name","julian_day","season","hardness"
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000026_2010-04-27_09:22:00","2010-04-27","09:22:00","AKDT","KENAI_WQX-10000026","STORET-64653848",NA,NA,"Zinc","Dissolved",51,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000026_2010-04-27_09%3A22%3A00/results/64653848/resdetectqntlmts","STORET","KBL","t",36,"KBL_t_36.0","River/Stream","Moose_River",19020302,60.53687,-150.754724,"Interpolation-Satellite","NAD83","US",2,122,"Moose River","Moose River",117,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000026_05/01/2007_12:32:00","2007-05-01","12:32:00","AKDT","KENAI_WQX-10000026","STORET-56497275",NA,NA,"Chromium","Dissolved",0.645,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000026_05%2F01%2F2007_12%3A32%3A00/results/56497275/resdetectqntlmts","STORET","KBL","t",36,"KBL_t_36.0","River/Stream","Moose_River",19020302,60.53687,-150.754724,"Interpolation-Satellite","NAD83","US",2,122,"Moose River","Moose River",121,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000031_2012/07/31_10:55:00","2012-07-31","10:55:00","AKDT","KENAI_WQX-10000031","STORET-235148782",NA,NA,"Zinc","Dissolved",32.3,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 05:04:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000031_2012%2F07%2F31_10%3A55%3A00/results/235148782/resdetectqntlmts","STORET","KBL","m",70,"KBL_m_70.0","River/Stream","Jims_Landing",19020302,60.481392,-150.11502,"Interpolation-Satellite","NAD83","US",2,122,NA,"70",213,"Summer",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000021_2012-05-01_10:22","2012-05-01","10:22:00","AKDT","KENAI_WQX-10000021","STORET-235123447",NA,NA,"Arsenic","Dissolved",1.58,"ug/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES",NA,"https://www.nemi.gov/methods/method_summary/4690/","1-01-01 06:00:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000021_2012-05-01_10%3A22/results/235123447/resdetectqntlmts","STORET","KBL","m",21,"KBL_m_21.0","River/Stream","Soldotna_Bridge",19020302,60.476634,-151.082099,"Interpolation-Satellite","NAD83","US",2,122,NA,"21",122,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000021_04/22/2008_11:12:00","2008-04-22","11:12:00","AKST","KENAI_WQX-10000021","STORET-56455380",NA,NA,"Copper","Dissolved",0.572,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000021_04%2F22%2F2008_11%3A12%3A00/results/56455380/resdetectqntlmts","STORET","KBL","m",21,"KBL_m_21.0","River/Stream","Soldotna_Bridge",19020302,60.476634,-151.082099,"Interpolation-Satellite","NAD83","US",2,122,NA,"21",113,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000029_2006-07-25_09:08:00","2006-07-25","09:08:00","AKDT","KENAI_WQX-10000029","STORET-56497787",NA,NA,"Copper","Dissolved",1.45,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000029_2006-07-25_09%3A08%3A00/results/56497787/resdetectqntlmts","STORET","KBL","t",44,"KBL_t_44.0","River/Stream","Killey_River",19020302,60.481518,-150.632498,"Interpolation-Satellite","NAD83","US",2,122,"Killey River","Killey River",206,"Summer",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000023_07/25/2006_11:50:00","2006-07-25","11:50:00","AKDT","KENAI_WQX-10000023","STORET-56497506",NA,NA,"Zinc","Dissolved",2.25,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000023_07%2F25%2F2006_11%3A50%3A00/results/56497506/resdetectqntlmts","STORET","KBL","m",23,"KBL_m_23.0","River/Stream","Swiftwater_Park",19020302,60.480338,-151.030847,"Interpolation-Satellite","NAD83","US",2,122,NA,"23",206,"Summer",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000023_2001-07-24_12:28:00","2001-07-24","12:28:00","AKDT","KENAI_WQX-10000023","STORET-56524011",NA,NA,"Zinc","Dissolved",43.2,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000023_2001-07-24_12%3A28%3A00/results/56524011/resdetectqntlmts","STORET","KBL","m",23,"KBL_m_23.0","River/Stream","Swiftwater_Park",19020302,60.480338,-151.030847,"Interpolation-Satellite","NAD83","US",2,122,NA,"23",205,"Summer",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000017_04/22/2008_09:47:00","2008-04-22","09:47:00","AKST","KENAI_WQX-10000017","STORET-56455346",NA,NA,"Copper","Dissolved",0.547,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000017_04%2F22%2F2008_09%3A47%3A00/results/56455346/resdetectqntlmts","STORET","KBL","m",12.5,"KBL_m_12.5","River/Stream","Pillars",19020302,60.533743,-151.099258,"Interpolation-Satellite","NAD83","US",2,122,NA,"12.5",113,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000017_2012-05-01_10:22","2012-05-01","10:22:00","AKDT","KENAI_WQX-10000017","STORET-235123326",NA,NA,"Lead","Dissolved",0.403,"ug/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES",NA,"https://www.nemi.gov/methods/method_summary/4690/","1-01-01 16:53:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000017_2012-05-01_10%3A22/results/235123326/resdetectqntlmts","STORET","KBL","m",12.5,"KBL_m_12.5","River/Stream","Pillars",19020302,60.533743,-151.099258,"Interpolation-Satellite","NAD83","US",2,122,NA,"12.5",122,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000021_2009-04-28_11:19:00","2009-04-28","11:19:00","AKDT","KENAI_WQX-10000021","STORET-56660555",NA,NA,"Zinc","Dissolved",33.5,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000021_2009-04-28_11%3A19%3A00/results/56660555/resdetectqntlmts","STORET","KBL","m",21,"KBL_m_21.0","River/Stream","Soldotna_Bridge",19020302,60.476634,-151.082099,"Interpolation-Satellite","NAD83","US",2,122,NA,"21",118,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000020_2011-04-26_09:25:00","2011-04-26","09:25:00","AKDT","KENAI_WQX-10000020","STORET-135488622",NA,NA,"Zinc","Dissolved",47.9,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000020_2011-04-26_09%3A25%3A00/results/135488622/resdetectqntlmts","STORET","KBL","t",19,"KBL_t_19.0","River/Stream","Slikok_Creek",19020302,60.482318,-151.127053,"Interpolation-Satellite","NAD83","US",2,122,"Slikok Creek","Slikok Creek",116,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000020_2010-07-27_9:50:00","2010-07-27","09:50:00","AKDT","KENAI_WQX-10000020","STORET-67840534",NA,NA,"Copper","Dissolved",0.378,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000020_2010-07-27_9%3A50%3A00/results/67840534/resdetectqntlmts","STORET","KBL","t",19,"KBL_t_19.0","River/Stream","Slikok_Creek",19020302,60.482318,-151.127053,"Interpolation-Satellite","NAD83","US",2,122,"Slikok Creek","Slikok Creek",208,"Summer",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000029_2013/05/07_11:26","2013-05-07","11:26:00","AKDT","KENAI_WQX-10000029","STORET-235174719",NA,NA,"Zinc","Dissolved",57.4,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 19:23:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000029_2013%2F05%2F07_11%3A26/results/235174719/resdetectqntlmts","STORET","KBL","t",44,"KBL_t_44.0","River/Stream","Killey_River",19020302,60.481518,-150.632498,"Interpolation-Satellite","NAD83","US",2,122,"Killey River","Killey River",127,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000029_07/17/2007_09:56:00","2007-07-17","09:56:00","AKDT","KENAI_WQX-10000029","STORET-56488694",NA,NA,"Arsenic","Dissolved",1.65,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000029_07%2F17%2F2007_09%3A56%3A00/results/56488694/resdetectqntlmts","STORET","KBL","t",44,"KBL_t_44.0","River/Stream","Killey_River",19020302,60.481518,-150.632498,"Interpolation-Satellite","NAD83","US",2,122,"Killey River","Killey River",198,"Summer",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000020_2012-05-01_09:32","2012-05-01","09:32:00","AKDT","KENAI_WQX-10000020","STORET-235123424",NA,NA,"Zinc","Dissolved",116,"ug/l","Final","Actual","200.7","USEPA","Metals in Water by ICP-AES",NA,"https://www.nemi.gov/methods/method_summary/4690/","1-01-01 17:54:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000020_2012-05-01_09%3A32/results/235123424/resdetectqntlmts","STORET","KBL","t",19,"KBL_t_19.0","River/Stream","Slikok_Creek",19020302,60.482318,-151.127053,"Interpolation-Satellite","NAD83","US",2,122,"Slikok Creek","Slikok Creek",122,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000029_2011-04-26_10:41:00","2011-04-26","10:41:00","AKDT","KENAI_WQX-10000029","STORET-135488828",NA,NA,"Copper","Dissolved",1.11,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000029_2011-04-26_10%3A41%3A00/results/135488828/resdetectqntlmts","STORET","KBL","t",44,"KBL_t_44.0","River/Stream","Killey_River",19020302,60.481518,-150.632498,"Interpolation-Satellite","NAD83","US",2,122,"Killey River","Killey River",116,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000023_2010-04-27_12:00:00","2010-04-27","12:00:00","AKDT","KENAI_WQX-10000023","STORET-64653775",NA,NA,"Arsenic","Dissolved",1.56,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000023_2010-04-27_12%3A00%3A00/results/64653775/resdetectqntlmts","STORET","KBL","m",23,"KBL_m_23.0","River/Stream","Swiftwater_Park",19020302,60.480338,-151.030847,"Interpolation-Satellite","NAD83","US",2,122,NA,"23",117,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000021_2011-04-26_10:10:00","2011-04-26","10:10:00","AKDT","KENAI_WQX-10000021","STORET-135488623",NA,NA,"Arsenic","Dissolved",1.94,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000021_2011-04-26_10%3A10%3A00/results/135488623/resdetectqntlmts","STORET","KBL","m",21,"KBL_m_21.0","River/Stream","Soldotna_Bridge",19020302,60.476634,-151.082099,"Interpolation-Satellite","NAD83","US",2,122,NA,"21",116,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000032_2013/05/07_09:20","2013-05-07","09:20:00","AKDT","KENAI_WQX-10000032","STORET-235174452",NA,NA,"Zinc","Dissolved",4.53,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 19:38:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000032_2013%2F05%2F07_09%3A20/results/235174452/resdetectqntlmts","STORET","KBL","t",74,"KBL_t_74.0","River/Stream","Russian_River",19020302,60.484622,-149.993955,"Interpolation-Satellite","NAD83","US",2,122,"Russian River","Russian River",127,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000032_2010-04-27_11:00:00","2010-04-27","11:00:00","AKDT","KENAI_WQX-10000032","STORET-64653950",NA,NA,"Zinc","Dissolved",14,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000032_2010-04-27_11%3A00%3A00/results/64653950/resdetectqntlmts","STORET","KBL","t",74,"KBL_t_74.0","River/Stream","Russian_River",19020302,60.484622,-149.993955,"Interpolation-Satellite","NAD83","US",2,122,"Russian River","Russian River",117,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000020_04/10/2002_09:40:00","2002-04-10","09:40:00","AKST","KENAI_WQX-10000020","STORET-57679526",NA,NA,"Zinc","Dissolved",40,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000020_04%2F10%2F2002_09%3A40%3A00/results/57679526/resdetectqntlmts","STORET","KBL","t",19,"KBL_t_19.0","River/Stream","Slikok_Creek",19020302,60.482318,-151.127053,"Interpolation-Satellite","NAD83","US",2,122,"Slikok Creek","Slikok Creek",100,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000020_04/27/2004_11:27:00","2004-04-27","11:27:00","AKDT","KENAI_WQX-10000020","STORET-56515361",NA,NA,"Zinc","Dissolved",39.5,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000020_04%2F27%2F2004_11%3A27%3A00/results/56515361/resdetectqntlmts","STORET","KBL","t",19,"KBL_t_19.0","River/Stream","Slikok_Creek",19020302,60.482318,-151.127053,"Interpolation-Satellite","NAD83","US",2,122,"Slikok Creek","Slikok Creek",118,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000020_2012/07/31_09:38:00","2012-07-31","09:38:00","AKDT","KENAI_WQX-10000020","STORET-235148316",NA,NA,"Chromium","Dissolved",0.714,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 15:43:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000020_2012%2F07%2F31_09%3A38%3A00/results/235148316/resdetectqntlmts","STORET","KBL","t",19,"KBL_t_19.0","River/Stream","Slikok_Creek",19020302,60.482318,-151.127053,"Interpolation-Satellite","NAD83","US",2,122,"Slikok Creek","Slikok Creek",213,"Summer",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000020_2012/07/31_09:38:00","2012-07-31","09:38:00","AKDT","KENAI_WQX-10000020","STORET-235148269",NA,NA,"Arsenic","Dissolved",2.4,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 15:02:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000020_2012%2F07%2F31_09%3A38%3A00/results/235148269/resdetectqntlmts","STORET","KBL","t",19,"KBL_t_19.0","River/Stream","Slikok_Creek",19020302,60.482318,-151.127053,"Interpolation-Satellite","NAD83","US",2,122,"Slikok Creek","Slikok Creek",213,"Summer",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000015_07/17/2007_11:05:00","2007-07-17","11:05:00","AKDT","KENAI_WQX-10000015","STORET-56488369",NA,NA,"Copper","Dissolved",0.419,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000015_07%2F17%2F2007_11%3A05%3A00/results/56488369/resdetectqntlmts","STORET","KBL","t",10,"KBL_t_10.0","River/Stream","Beaver_Creek",19020302,60.548029,-151.14324,"Interpolation-Satellite","NAD83","US",2,122,"Beaver Creek","Beaver Creek",198,"Summer",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000020_2010-04-27_09:26:00","2010-04-27","09:26:00","AKDT","KENAI_WQX-10000020","STORET-64653728",NA,NA,"Zinc","Dissolved",38.4,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000020_2010-04-27_09%3A26%3A00/results/64653728/resdetectqntlmts","STORET","KBL","t",19,"KBL_t_19.0","River/Stream","Slikok_Creek",19020302,60.482318,-151.127053,"Interpolation-Satellite","NAD83","US",2,122,"Slikok Creek","Slikok Creek",117,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000015_04/22/2008_11:27:00","2008-04-22","11:27:00","AKST","KENAI_WQX-10000015","STORET-56455579",NA,NA,"Zinc","Dissolved",3.66,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000015_04%2F22%2F2008_11%3A27%3A00/results/56455579/resdetectqntlmts","STORET","KBL","t",10,"KBL_t_10.0","River/Stream","Beaver_Creek",19020302,60.548029,-151.14324,"Interpolation-Satellite","NAD83","US",2,122,"Beaver Creek","Beaver Creek",113,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000005_2010-07-27_10:35:00","2010-07-27","10:35:00","AKDT","KENAI_WQX-10000005","STORET-67840867",NA,NA,"Arsenic","Dissolved",0.656,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000005_2010-07-27_10%3A35%3A00/results/67840867/resdetectqntlmts","STORET","KBL","m",6.5,"KBL_m_06.5","River/Stream","Cunningham_Park",19020302,60.54081,-151.18278,"Interpolation-Satellite","NAD83","US",2,122,NA,"6.5",208,"Summer",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000005_2013/05/07_09:10","2013-05-07","09:10:00","AKDT","KENAI_WQX-10000005","STORET-235174266",NA,NA,"Copper","Dissolved",1.01,"ug/l","Final","Actual","200.8","USEPA","Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/","1-01-01 15:37:00","AKDT","https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000005_2013%2F05%2F07_09%3A10/results/235174266/resdetectqntlmts","STORET","KBL","m",6.5,"KBL_m_06.5","River/Stream","Cunningham_Park",19020302,60.54081,-151.18278,"Interpolation-Satellite","NAD83","US",2,122,NA,"6.5",127,"Spring",NA
"KENAI_WQX","Kenai Watershed Forum","KENAI_WQX-10000020_04/26/2005_13:35:00","2005-04-26","13:35:00","AKDT","KENAI_WQX-10000020","STORET-56499152",NA,NA,"Zinc","Dissolved",47.9,"ug/l","Final","Actual","200.8(W)","USEPA","200.8 W  ~ Metals in Waters by ICP/MS",0,"https://www.nemi.gov/methods/method_summary/4665/",NA,NA,"https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-10000020_04%2F26%2F2005_13%3A35%3A00/results/56499152/resdetectqntlmts","STORET","KBL","t",19,"KBL_t_19.0","River/Stream","Slikok_Creek",19020302,60.482318,-151.127053,"Interpolation-Satellite","NAD83","US",2,122,"Slikok Creek","Slikok Creek",116,"Spring",NA
