"sample","epa_analysis_id","analyte","lab_name","activity_datetime","rec_datetime","hold_time_hours","analytical_method","max_holding_time_text","max_holding_time_hours","hold_time_pass"
"RM_70_Jims_Landing","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:40:00,2021-07-30 09:30:00,71.8333333333333,"200.7","180 days",4320,"Y"
"RM_70_Jims_Landing","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:40:00,2021-07-30 09:30:00,71.8333333333333,"200.7","180 days",4320,"Y"
"RM_74_Russian_River","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 08:50:00,2021-07-30 09:30:00,72.6666666666667,"200.7","180 days",4320,"Y"
"RM_74_Russian_River","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 08:50:00,2021-07-30 09:30:00,72.6666666666667,"200.7","180 days",4320,"Y"
"RM_74_Russian_River","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 08:50:00,2021-07-30 09:30:00,72.6666666666667,"200.7","180 days",4320,"Y"
"RM_82_Kenai_Lake_Bridge","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 08:15:00,2021-07-30 09:30:00,73.25,"200.7","180 days",4320,"Y"
"RM_82_Kenai_Lake_Bridge","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 08:15:00,2021-07-30 09:30:00,73.25,"200.7","180 days",4320,"Y"
"RM_82_Kenai_Lake_Bridge","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 08:15:00,2021-07-30 09:30:00,73.25,"200.7","180 days",4320,"Y"
"RM_79.5_Juneau_Creek","200.7","Calcium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:10:00,2021-07-30 09:30:00,72.3333333333333,"200.7","180 days",4320,"Y"
"RM_79.5_Juneau_Creek","200.7","Iron, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:10:00,2021-07-30 09:30:00,72.3333333333333,"200.7","180 days",4320,"Y"
"RM_79.5_Juneau_Creek","200.7","Magnesium, Total","ALS Environmental, Kelso, Washington",2021-07-27 09:10:00,2021-07-30 09:30:00,72.3333333333333,"200.7","180 days",4320,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:14:00,2021-05-11 13:31:00,3.28333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:32:00,2021-05-11 13:31:00,3.98333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:16:00,2021-05-11 13:31:00,3.25,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:15:00,2021-05-11 13:31:00,4.26666666666667,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:05:00,2021-05-11 13:31:00,3.43333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:30:00,2021-05-11 13:31:00,3.01666666666667,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:50:00,2021-05-11 13:31:00,2.68333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 11:25:00,2021-05-11 13:31:00,2.1,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 12:04:00,2021-05-11 13:31:00,1.45,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:50:00,2021-05-11 13:31:00,3.68333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 11:32:00,2021-05-11 13:31:00,1.98333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 11:03:00,2021-05-11 13:31:00,2.46666666666667,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:06:00,2021-05-11 13:31:00,4.41666666666667,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:13:00,2021-05-11 13:31:00,3.3,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:50:00,2021-05-11 13:31:00,2.68333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:58:00,2021-05-11 13:31:00,3.55,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:32:00,2021-05-11 13:31:00,3.98333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 08:55:00,2021-05-11 13:31:00,4.6,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 07:19:00,2021-05-11 13:31:00,6.2,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:25:00,2021-05-11 13:31:00,3.1,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:34:00,2021-05-11 13:31:00,3.95,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 08:36:00,2021-05-11 13:31:00,4.91666666666667,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 07:54:00,2021-05-11 13:31:00,5.61666666666667,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
NA,"9222D","Fecal Coliform","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:13:00,2021-05-11 13:31:00,3.3,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_0_No_Name_Creek","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 09:30:00,2021-07-27 13:37:00,4.11666666666667,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_0_No_Name_Creek","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 09:45:00,2021-07-27 13:37:00,3.86666666666667,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_1.5_Kenai_City_Dock","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 10:30:00,2021-07-27 13:37:00,3.11666666666667,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_10.1_Kenai_River","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 10:10:00,2021-07-27 13:37:00,3.45,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_10_Beaver_Creek","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 09:50:00,2021-07-27 13:37:00,3.78333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_12.5_Pillars","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 10:28:00,2021-07-27 13:37:00,3.15,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_18_Poachers_Creek","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 10:50:00,2021-07-27 13:37:00,2.78333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_19_Slikok_Creek","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 09:28:00,2021-07-27 13:37:00,4.15,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_21_Soldotna_Bridge","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 10:10:00,2021-07-27 13:37:00,3.45,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_22_Soldotna_Creek","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 11:25:00,2021-07-27 13:37:00,2.2,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_23_Swiftwater_Park","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 10:43:00,2021-07-27 13:37:00,2.9,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_30_Funny_River","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 09:30:00,2021-07-27 13:37:00,4.11666666666667,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_31_Morgans_Landing","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 10:50:00,2021-07-27 13:37:00,2.78333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_31_Morgans_Landing","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 10:50:00,2021-07-27 13:37:00,2.78333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_36_Moose_River","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 11:30:00,2021-07-27 13:37:00,2.11666666666667,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_40_Bings_Landing","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 09:50:00,2021-07-27 13:37:00,3.78333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_43_Upstream_of_Dow_Island","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 09:30:00,2021-07-27 13:37:00,4.11666666666667,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_44_Mouth_of_Killey_River","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 09:14:00,2021-07-27 13:37:00,4.38333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_50_Skilak_Lake_Outflow","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 08:40:00,2021-07-27 13:37:00,4.95,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_6.5_Cunningham_Park","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 09:10:00,2021-07-27 13:37:00,4.45,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_70_Jims_Landing","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 09:40:00,2021-07-27 13:37:00,3.95,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_74_Russian_River","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 08:50:00,2021-07-27 13:37:00,4.78333333333333,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_79.5_Juneau_Creek","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 09:10:00,2021-07-27 13:37:00,4.45,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_82_Kenai_Lake_Bridge","9222D","Fecal Coliform","Taurianen Engineering and Testing, Soldotna, Alaska",2021-07-27 08:15:00,2021-07-27 13:37:00,5.36666666666667,"9222 D ~ Membrane filtration test for fecal coliforms","8 hours",8,"Y"
"RM_0","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:14:00,2021-05-11 14:00:00,3.76666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_0","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:16:00,2021-05-11 14:00:00,3.73333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_1.5","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:32:00,2021-05-11 14:00:00,4.46666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_6.5","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:15:00,2021-05-11 14:00:00,4.75,"SM21-2540-+D","7 days",168,"Y"
"RM_10","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:05:00,2021-05-11 14:00:00,3.91666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_10.1","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:30:00,2021-05-11 14:00:00,3.5,"SM21-2540-+D","7 days",168,"Y"
"RM_12.5","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:50:00,2021-05-11 14:00:00,3.16666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_18","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 11:25:00,2021-05-11 14:00:00,2.58333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_19","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 12:04:00,2021-05-11 14:00:00,1.93333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_21","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:50:00,2021-05-11 14:00:00,4.16666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_22","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 11:32:00,2021-05-11 14:00:00,2.46666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_23","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 11:03:00,2021-05-11 14:00:00,2.95,"SM21-2540-+D","7 days",168,"Y"
"RM_30","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:06:00,2021-05-11 14:00:00,4.9,"SM21-2540-+D","7 days",168,"Y"
"RM_31","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:13:00,2021-05-11 14:00:00,3.78333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_31","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:17:00,2021-05-11 14:00:00,3.71666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_36","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:50:00,2021-05-11 14:00:00,3.16666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_40","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:58:00,2021-05-11 14:00:00,4.03333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_43","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:32:00,2021-05-11 14:00:00,4.46666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_44","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 08:55:00,2021-05-11 14:00:00,5.08333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_50","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 07:19:00,2021-05-11 14:00:00,6.68333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_70","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 10:25:00,2021-05-11 14:00:00,3.58333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_74","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 09:34:00,2021-05-11 14:00:00,4.43333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_79.5","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 08:36:00,2021-05-11 14:00:00,5.4,"SM21-2540-+D","7 days",168,"Y"
"RM_82","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-05-11 07:54:00,2021-05-11 14:00:00,6.1,"SM21-2540-+D","7 days",168,"Y"
"RM_0","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 09:30:00,2021-07-27 14:00:00,4.5,"SM21-2540-+D","7 days",168,"Y"
"RM_0","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 09:45:00,2021-07-27 14:00:00,4.25,"SM21-2540-+D","7 days",168,"Y"
"RM_1.5","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 10:30:00,2021-07-27 14:00:00,3.5,"SM21-2540-+D","7 days",168,"Y"
"RM_6.5","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 09:10:00,2021-07-27 14:00:00,4.83333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_10","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 09:50:00,2021-07-27 14:00:00,4.16666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_10.1","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 10:10:00,2021-07-27 14:00:00,3.83333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_12.5","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 10:28:00,2021-07-27 14:00:00,3.53333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_18","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 10:50:00,2021-07-27 14:00:00,3.16666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_19","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 09:49:00,2021-07-27 14:00:00,4.18333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_21","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 10:26:00,2021-07-27 14:00:00,3.56666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_22","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 11:30:00,2021-07-27 14:00:00,2.5,"SM21-2540-+D","7 days",168,"Y"
"RM_23","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 10:57:00,2021-07-27 14:00:00,3.05,"SM21-2540-+D","7 days",168,"Y"
"RM_30","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 09:30:00,2021-07-27 14:00:00,4.5,"SM21-2540-+D","7 days",168,"Y"
"RM_31","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 10:50:00,2021-07-27 14:00:00,3.16666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_31","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 10:50:00,2021-07-27 14:00:00,3.16666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_36","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 11:30:00,2021-07-27 14:00:00,2.5,"SM21-2540-+D","7 days",168,"Y"
"RM_40","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 09:50:00,2021-07-27 14:00:00,4.16666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_43","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 09:30:00,2021-07-27 14:00:00,4.5,"SM21-2540-+D","7 days",168,"Y"
"RM_44","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 09:14:00,2021-07-27 14:00:00,4.76666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_50","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 08:40:00,2021-07-27 14:00:00,5.33333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_70","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 09:40:00,2021-07-27 14:00:00,4.33333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_74","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 08:50:00,2021-07-27 14:00:00,5.16666666666667,"SM21-2540-+D","7 days",168,"Y"
"RM_79.5","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 09:10:00,2021-07-27 14:00:00,4.83333333333333,"SM21-2540-+D","7 days",168,"Y"
"RM_82","2540-D","Total suspended solids","Soldotna Wastewater Treatment Plant, Soldotna, Alaska",2021-07-27 08:15:00,2021-07-27 14:00:00,5.75,"SM21-2540-+D","7 days",168,"Y"
