OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifie,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_82.0-2021-05-11-Cd,Field Msr/Obs,Water,Surface Water,5/11/2021,7:56:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000425,KBL_m_82.0,NA,,,,60.492007,-149.810844,,,,,Water Bottle,STORET-1058878511,Not Detected,,Cadmium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_82.0-2021-05-11-Cd/results/1058878511/resdetectqntlmts,Lower Quantitation Limit,0.5,ug/L,,2025-03-28T15:47:40,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_19.0-2021-05-11-Total P,Field Msr/Obs,Water,Surface Water,5/11/2021,12:05:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000020,KBL_t_19.0,NA,,,,60.482318,-151.127053,,,,,Water Bottle,STORET-1058879079,Present Below Quantification Limit,as P,"Total Phosphorus, mixed forms",Total,0.0286,mg/L,J,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7436/,"SGS North America, Anchorage, Alaska",5/18/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_19.0-2021-05-11-Total%20P/results/1058879079/resdetectqntlmts,Lower Quantitation Limit,0.04,mg/L,,2025-03-28T15:47:46,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_19.0-2021-07-27-Nitrate_Nitrite-N,Field Msr/Obs,Water,Surface Water,7/27/2021,9:28:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000020,KBL_t_19.0,NA,,,,60.482318,-151.127053,,,,,Water Bottle,STORET-1058879050,Not Detected,as NO2+NO3,Nitrate + Nitrite,Total,NA,mg/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,4500-NO3(F),APHA,4500 NO3 F ~ Nitrate in Water- Automated Cadmium Reduction,,https://www.nemi.gov/methods/method_summary/7416/,"SGS North America, Anchorage, Alaska",8/2/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_19.0-2021-07-27-Nitrate_Nitrite-N/results/1058879050/resdetectqntlmts,Lower Quantitation Limit,0.2,mg/L,,2025-03-28T15:47:46,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_06.5-2021-07-27-Cu,Field Msr/Obs,Water,Surface Water,7/27/2021,9:10:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000005,KBL_m_06.5,NA,,,,60.54081,-151.18278,,,,,Water Bottle,STORET-1058878623,Not Detected,,Copper,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_06.5-2021-07-27-Cu/results/1058878623/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2025-03-28T15:47:41,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_10.1-2021-05-11-Total Fe,Field Msr/Obs,Water,Surface Water,5/11/2021,10:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000016,KBL_m_10.1,NA,,,,60.539279,-151.142263,,,,,Water Bottle,STORET-1058878717,,,Iron,Unfiltered,0.427,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_10.1-2021-05-11-Total%20Fe/results/1058878717/resdetectqntlmts,Lower Quantitation Limit,0.021,mg/L,,2025-03-28T15:47:42,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_12.5-2021-05-11-Cd,Field Msr/Obs,Water,Surface Water,5/11/2021,10:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000017,KBL_m_12.5,NA,,,,60.533743,-151.099258,,,,,Water Bottle,STORET-1058878488,Not Detected,,Cadmium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_12.5-2021-05-11-Cd/results/1058878488/resdetectqntlmts,Lower Quantitation Limit,0.5,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_23.0-2021-07-27-Al,Field Msr/Obs,Water,Surface Water,7/27/2021,10:43:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000023,KBL_m_23.0,NA,,,,60.480338,-151.030847,,,,,Water Bottle,STORET-1058878393,Not Detected,,Aluminum,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_23.0-2021-07-27-Al/results/1058878393/resdetectqntlmts,Lower Quantitation Limit,20,ug/L,,2025-03-28T15:47:38,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_74.0-2021-07-27-FC,Field Msr/Obs,Water,Surface Water,7/27/2021,8:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000032,KBL_t_74.0,,,,,60.484622,-149.993955,,,,,Water Bottle,STORET-1058878693,,,Fecal Coliform,,3,cfu/100mL,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,,https://www.nemi.gov/methods/method_summary/5587/,"Taurianen Engineering and Testing, Soldotna, Alaska",7/27/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_74.0-2021-07-27-FC/results/1058878693/resdetectqntlmts,Lower Quantitation Limit,1,cfu/100mL,,2025-03-28T15:47:42,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_10.1-2021-05-11-Total Mg,Field Msr/Obs,Water,Surface Water,5/11/2021,10:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000016,KBL_m_10.1,NA,,,,60.539279,-151.142263,,,,,Water Bottle,STORET-1058878818,,,Magnesium,Unfiltered,1.31,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_10.1-2021-05-11-Total%20Mg/results/1058878818/resdetectqntlmts,Lower Quantitation Limit,0.0053,mg/L,,2025-03-28T15:47:43,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_40.0-2021-07-27-TSS,Field Msr/Obs,Water,Surface Water,7/27/2021,9:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000027,KBL_m_40.0,,,,,60.515441,-150.702069,,,,,Water Bottle,STORET-1058879146,,,Total suspended solids,,7,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,2540-D,APHA,2540 D ~ Total Suspended Solids in Water,,https://www.nemi.gov/methods/method_summary/9819/,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",7/28/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_40.0-2021-07-27-TSS/results/1058879146/resdetectqntlmts,Lower Quantitation Limit,1,mg/L,,2025-03-28T15:47:47,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_10.0-2021-07-27-Mn,Field Msr/Obs,Water,Surface Water,7/27/2021,9:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000015,KBL_t_10.0,NA,,,,60.548029,-151.14324,,,,,Water Bottle,STORET-1058878851,,,Manganese,"Filtered, field",170,ug/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_10.0-2021-07-27-Mn/results/1058878851/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2025-03-28T15:47:44,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_43.0-2021-05-11-Cr,Field Msr/Obs,Water,Surface Water,5/11/2021,9:34:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000028,KBL_m_43.0,NA,,,,60.489844,-150.636905,,,,,Water Bottle,STORET-1058878591,Not Detected,,Chromium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_43.0-2021-05-11-Cr/results/1058878591/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,,2025-03-28T15:47:41,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_40.0-2021-07-27-Benzene-Blank,Quality Control Sample-Trip Blank,Water,Surface Water,7/27/2021,8:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000027,KBL_m_40.0,"DEC Crew, RM40_Bings_Landing",,,,60.515441,-150.702069,,,,,Water Bottle,STORET-1058878461,Not Detected,,Benzene,Volatile,NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,8260D,USEPA,8260 D ~ Volatile Organic Compounds by GC/MS,,,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_40.0-2021-07-27-Benzene-Blank/results/1058878461/resdetectqntlmts,Lower Quantitation Limit,0.4,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_44.0-2021-05-11-Cu,Field Msr/Obs,Water,Surface Water,5/11/2021,8:57:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000029,KBL_t_44.0,NA,,,,60.481518,-150.632498,,,,,Water Bottle,STORET-1058878618,Present Below Quantification Limit,,Copper,"Filtered, field",0.71,ug/L,J,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_44.0-2021-05-11-Cu/results/1058878618/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2025-03-28T15:47:41,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_06.5-2021-07-27-Ni,Field Msr/Obs,Water,Surface Water,7/27/2021,9:10:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000005,KBL_m_06.5,NA,,,,60.54081,-151.18278,,,,,Water Bottle,STORET-1058878874,Not Detected,,Nickel,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_06.5-2021-07-27-Ni/results/1058878874/resdetectqntlmts,Lower Quantitation Limit,2,ug/L,,2025-03-28T15:47:44,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_00.0-2021-05-11-Zn,Field Msr/Obs,Water,Surface Water,5/11/2021,10:11:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000008,KBL_t_00.0,NA,,,,60.550888,-151.268417,,,,,Water Bottle,STORET-1058879195,Not Detected,,Zinc,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_00.0-2021-05-11-Zn/results/1058879195/resdetectqntlmts,Lower Quantitation Limit,10,ug/L,,2025-03-28T15:47:48,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_10.1-2021-07-27-Co,Field Msr/Obs,Water,Surface Water,7/27/2021,10:10:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000016,KBL_m_10.1,NA,,,,60.539279,-151.142263,,,,,Water Bottle,STORET-1058878603,Not Detected,,Cobalt,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_10.1-2021-07-27-Co/results/1058878603/resdetectqntlmts,Lower Quantitation Limit,4,ug/L,,2025-03-28T15:47:41,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_06.5-2021-05-11-Total Ca,Field Msr/Obs,Water,Surface Water,5/11/2021,9:15:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000005,KBL_m_06.5,NA,,,,60.54081,-151.18278,,,,,Water Bottle,STORET-1058878526,,,Calcium,Unfiltered,11.4,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_06.5-2021-05-11-Total%20Ca/results/1058878526/resdetectqntlmts,Lower Quantitation Limit,0.021,mg/L,,2025-03-28T15:47:40,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_19.0-2021-05-11-TSS,Field Msr/Obs,Water,Surface Water,5/11/2021,12:04:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000020,KBL_t_19.0,,,,,60.482318,-151.127053,,,,,Water Bottle,STORET-1058879129,,,Total suspended solids,,4.333333333,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,2540-D,APHA,2540 D ~ Total Suspended Solids in Water,,https://www.nemi.gov/methods/method_summary/9819/,"Soldotna Wastewater Treatment Plant, Soldotna, Alaska",5/12/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_19.0-2021-05-11-TSS/results/1058879129/resdetectqntlmts,Lower Quantitation Limit,1,mg/L,,2025-03-28T15:47:47,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_40.0-2021-05-11-Cr,Field Msr/Obs,Water,Surface Water,5/11/2021,9:58:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000027,KBL_m_40.0,NA,,,,60.515441,-150.702069,,,,,Water Bottle,STORET-1058878590,Not Detected,,Chromium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_40.0-2021-05-11-Cr/results/1058878590/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,,2025-03-28T15:47:41,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),"KENAI_WQX-KBL_m_40.0-2021-07-27-m,p-Xylene",Field Msr/Obs,Water,Surface Water,7/27/2021,9:50:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000027,KBL_m_40.0,NA,,,,60.515441,-150.702069,,,,,Water Bottle,STORET-1058878792,Not Detected,,"m,p-Xylene",Volatile,NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,8260D,USEPA,8260 D ~ Volatile Organic Compounds by GC/MS,,,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_40.0-2021-07-27-m%2Cp-Xylene/results/1058878792/resdetectqntlmts,Lower Quantitation Limit,2,ug/L,,2025-03-28T15:47:43,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_00.0-2021-07-27-Total P-DUP,Quality Control Field Replicate Msr/Obs,Water,Surface Water,7/27/2021,9:45:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000008,KBL_t_00.0,NA,,,,60.550888,-151.268417,,,,,Water Bottle,STORET-1058879090,Not Detected,as P,"Total Phosphorus, mixed forms",Total,NA,mg/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,4500-P-E,APHA,4500 P E ~ Phosphorus in Water by Colorimetry- Ascorbic Acid Method,,https://www.nemi.gov/methods/method_summary/7436/,"SGS North America, Anchorage, Alaska",8/2/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_00.0-2021-07-27-Total%20P-DUP/results/1058879090/resdetectqntlmts,Lower Quantitation Limit,0.04,mg/L,,2025-03-28T15:47:46,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_21.0-2021-05-11-Total Fe,Field Msr/Obs,Water,Surface Water,5/11/2021,9:53:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000021,KBL_m_21.0,NA,,,,60.476634,-151.082099,,,,,Water Bottle,STORET-1058878725,,,Iron,Unfiltered,0.526,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_21.0-2021-05-11-Total%20Fe/results/1058878725/resdetectqntlmts,Lower Quantitation Limit,0.021,mg/L,,2025-03-28T15:47:42,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_10.1-2021-07-27-Total Fe,Field Msr/Obs,Water,Surface Water,7/27/2021,10:10:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000016,KBL_m_10.1,NA,,,,60.539279,-151.142263,,,,,Water Bottle,STORET-1058878718,,,Iron,Unfiltered,0.37,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",8/23/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_10.1-2021-07-27-Total%20Fe/results/1058878718/resdetectqntlmts,Lower Quantitation Limit,0.021,mg/L,,2025-03-28T15:47:42,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_79.5-2021-07-27-Total Ca,Field Msr/Obs,Water,Surface Water,7/27/2021,9:10:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000424,KBL_t_79.5,NA,,,,60.489,-149.877,,,,,Water Bottle,STORET-1058878561,,,Calcium,Unfiltered,15.7,mg/L,=,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"ALS Environmental, Kelso, Washington",8/23/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_79.5-2021-07-27-Total%20Ca/results/1058878561/resdetectqntlmts,Lower Quantitation Limit,0.021,mg/L,,2025-03-28T15:47:40,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_m_18.0-2021-05-11-Cd,Field Msr/Obs,Water,Surface Water,5/11/2021,11:25:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000018,KBL_m_18.0,NA,,,,60.502005,-151.106973,,,,,Water Bottle,STORET-1058878490,Not Detected,,Cadmium,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",5/21/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_18.0-2021-05-11-Cd/results/1058878490/resdetectqntlmts,Lower Quantitation Limit,0.5,ug/L,,2025-03-28T15:47:39,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),"KENAI_WQX-KBL_m_43.0-2021-07-27-m,p-Xylene",Field Msr/Obs,Water,Surface Water,7/27/2021,9:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000028,KBL_m_43.0,NA,,,,60.489844,-150.636905,,,,,Water Bottle,STORET-1058878794,Not Detected,,"m,p-Xylene",Volatile,NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,8260D,USEPA,8260 D ~ Volatile Organic Compounds by GC/MS,,,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_m_43.0-2021-07-27-m%2Cp-Xylene/results/1058878794/resdetectqntlmts,Lower Quantitation Limit,2,ug/L,,2025-03-28T15:47:43,STORET
KENAI_WQX,Kenai Watershed Forum (Volunteer),KENAI_WQX-KBL_t_30.0-2021-07-27-Pb,Field Msr/Obs,Water,Surface Water,7/27/2021,9:30:00,AKST,,,,,15,cm,,,,,,10000007,Agency Baseline,,KENAI_WQX-10000024,KBL_t_30.0,NA,,,,60.489963,-150.860982,,,,,Water Bottle,STORET-1058878785,Not Detected,,Lead,"Filtered, field",NA,ug/L,U,Deleted,,Actual,Sampled,,,,,,,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"SGS North America, Anchorage, Alaska",8/5/2021,,https://www.waterqualitydata.us/data/providers/STORET/organizations/KENAI_WQX/activities/KENAI_WQX-KBL_t_30.0-2021-07-27-Pb/results/1058878785/resdetectqntlmts,Lower Quantitation Limit,0.2,ug/L,,2025-03-28T15:47:43,STORET
